parish_id,municipality_id,municipio,distrito_ilha,upper_district
031354,0313,Vila Verde,Braga,Braga
031355,0313,Vila Verde,Braga,Braga
031359,0313,Vila Verde,Braga,Braga
031360,0313,Vila Verde,Braga,Braga
031361,0313,Vila Verde,Braga,Braga
031362,0313,Vila Verde,Braga,Braga
031363,0313,Vila Verde,Braga,Braga
031364,0313,Vila Verde,Braga,Braga
031365,0313,Vila Verde,Braga,Braga
031366,0313,Vila Verde,Braga,Braga
031367,0313,Vila Verde,Braga,Braga
031368,0313,Vila Verde,Braga,Braga
031369,0313,Vila Verde,Braga,Braga
031370,0313,Vila Verde,Braga,Braga
031401,0314,Vizela,Braga,Braga
031404,0314,Vizela,Braga,Braga
031406,0314,Vizela,Braga,Braga
031408,0314,Vizela,Braga,Braga
031410,0314,Vizela,Braga,Braga
031411,0314,Vizela,Braga,Braga
040102,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040103,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040111,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040118,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040119,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040120,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040121,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040122,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040123,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040124,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040125,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040126,0401,Alfândega da Fé,Bragança,Trás-os-Montes
040201,0402,Bragança,Bragança,Trás-os-Montes
040203,0402,Bragança,Bragança,Trás-os-Montes
040204,0402,Bragança,Bragança,Trás-os-Montes
040206,0402,Bragança,Bragança,Trás-os-Montes
040209,0402,Bragança,Bragança,Trás-os-Montes
040210,0402,Bragança,Bragança,Trás-os-Montes
040212,0402,Bragança,Bragança,Trás-os-Montes
040213,0402,Bragança,Bragança,Trás-os-Montes
040215,0402,Bragança,Bragança,Trás-os-Montes
040216,0402,Bragança,Bragança,Trás-os-Montes
040217,0402,Bragança,Bragança,Trás-os-Montes
040218,0402,Bragança,Bragança,Trás-os-Montes
040219,0402,Bragança,Bragança,Trás-os-Montes
040221,0402,Bragança,Bragança,Trás-os-Montes
040224,0402,Bragança,Bragança,Trás-os-Montes
040225,0402,Bragança,Bragança,Trás-os-Montes
040226,0402,Bragança,Bragança,Trás-os-Montes
040229,0402,Bragança,Bragança,Trás-os-Montes
040230,0402,Bragança,Bragança,Trás-os-Montes
040232,0402,Bragança,Bragança,Trás-os-Montes
040233,0402,Bragança,Bragança,Trás-os-Montes
040234,0402,Bragança,Bragança,Trás-os-Montes
040236,0402,Bragança,Bragança,Trás-os-Montes
040239,0402,Bragança,Bragança,Trás-os-Montes
040240,0402,Bragança,Bragança,Trás-os-Montes
040241,0402,Bragança,Bragança,Trás-os-Montes
040244,0402,Bragança,Bragança,Trás-os-Montes
040246,0402,Bragança,Bragança,Trás-os-Montes
040247,0402,Bragança,Bragança,Trás-os-Montes
040248,0402,Bragança,Bragança,Trás-os-Montes
040249,0402,Bragança,Bragança,Trás-os-Montes
040250,0402,Bragança,Bragança,Trás-os-Montes
040251,0402,Bragança,Bragança,Trás-os-Montes
040252,0402,Bragança,Bragança,Trás-os-Montes
040253,0402,Bragança,Bragança,Trás-os-Montes
040254,0402,Bragança,Bragança,Trás-os-Montes
040255,0402,Bragança,Bragança,Trás-os-Montes
040256,0402,Bragança,Bragança,Trás-os-Montes
040257,0402,Bragança,Bragança,Trás-os-Montes
040304,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040306,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040308,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040309,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040311,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040312,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040313,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040314,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040316,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040318,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040320,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040321,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040322,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040323,0403,Carrazeda de Ansiães,Bragança,Trás-os-Montes
040404,0404,Freixo de Espada à Cinta,Bragança,Trás-os-Montes
040406,0404,Freixo de Espada à Cinta,Bragança,Trás-os-Montes
040407,0404,Freixo de Espada à Cinta,Bragança,Trás-os-Montes
040408,0404,Freixo de Espada à Cinta,Bragança,Trás-os-Montes
040502,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040503,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040507,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040509,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040510,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040511,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040514,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040515,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040516,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040517,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040518,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040519,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040520,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040521,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040523,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040524,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040526,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040528,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040530,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040532,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040533,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040534,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040536,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040538,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040539,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040540,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040541,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040542,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040543,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040544,0405,Macedo de Cavaleiros,Bragança,Trás-os-Montes
040604,0406,Miranda do Douro,Bragança,Trás-os-Montes
040605,0406,Miranda do Douro,Bragança,Trás-os-Montes
040607,0406,Miranda do Douro,Bragança,Trás-os-Montes
040608,0406,Miranda do Douro,Bragança,Trás-os-Montes
040609,0406,Miranda do Douro,Bragança,Trás-os-Montes
040611,0406,Miranda do Douro,Bragança,Trás-os-Montes
040612,0406,Miranda do Douro,Bragança,Trás-os-Montes
040613,0406,Miranda do Douro,Bragança,Trás-os-Montes
040616,0406,Miranda do Douro,Bragança,Trás-os-Montes
040618,0406,Miranda do Douro,Bragança,Trás-os-Montes
040619,0406,Miranda do Douro,Bragança,Trás-os-Montes
040620,0406,Miranda do Douro,Bragança,Trás-os-Montes
040621,0406,Miranda do Douro,Bragança,Trás-os-Montes
040701,0407,Mirandela,Bragança,Trás-os-Montes
040702,0407,Mirandela,Bragança,Trás-os-Montes
040703,0407,Mirandela,Bragança,Trás-os-Montes
040704,0407,Mirandela,Bragança,Trás-os-Montes
040708,0407,Mirandela,Bragança,Trás-os-Montes
040709,0407,Mirandela,Bragança,Trás-os-Montes
040710,0407,Mirandela,Bragança,Trás-os-Montes
040711,0407,Mirandela,Bragança,Trás-os-Montes
040712,0407,Mirandela,Bragança,Trás-os-Montes
040713,0407,Mirandela,Bragança,Trás-os-Montes
040714,0407,Mirandela,Bragança,Trás-os-Montes
040716,0407,Mirandela,Bragança,Trás-os-Montes
040718,0407,Mirandela,Bragança,Trás-os-Montes
040720,0407,Mirandela,Bragança,Trás-os-Montes
040721,0407,Mirandela,Bragança,Trás-os-Montes
040722,0407,Mirandela,Bragança,Trás-os-Montes
040724,0407,Mirandela,Bragança,Trás-os-Montes
040727,0407,Mirandela,Bragança,Trás-os-Montes
040728,0407,Mirandela,Bragança,Trás-os-Montes
040729,0407,Mirandela,Bragança,Trás-os-Montes
040730,0407,Mirandela,Bragança,Trás-os-Montes
040731,0407,Mirandela,Bragança,Trás-os-Montes
040732,0407,Mirandela,Bragança,Trás-os-Montes
040733,0407,Mirandela,Bragança,Trás-os-Montes
040734,0407,Mirandela,Bragança,Trás-os-Montes
040738,0407,Mirandela,Bragança,Trás-os-Montes
040739,0407,Mirandela,Bragança,Trás-os-Montes
040740,0407,Mirandela,Bragança,Trás-os-Montes
040741,0407,Mirandela,Bragança,Trás-os-Montes
040742,0407,Mirandela,Bragança,Trás-os-Montes
040801,0408,Mogadouro,Bragança,Trás-os-Montes
040802,0408,Mogadouro,Bragança,Trás-os-Montes
040803,0408,Mogadouro,Bragança,Trás-os-Montes
040804,0408,Mogadouro,Bragança,Trás-os-Montes
040807,0408,Mogadouro,Bragança,Trás-os-Montes
040808,0408,Mogadouro,Bragança,Trás-os-Montes
040809,0408,Mogadouro,Bragança,Trás-os-Montes
040811,0408,Mogadouro,Bragança,Trás-os-Montes
040812,0408,Mogadouro,Bragança,Trás-os-Montes
040813,0408,Mogadouro,Bragança,Trás-os-Montes
040815,0408,Mogadouro,Bragança,Trás-os-Montes
040817,0408,Mogadouro,Bragança,Trás-os-Montes
040819,0408,Mogadouro,Bragança,Trás-os-Montes
040820,0408,Mogadouro,Bragança,Trás-os-Montes
040821,0408,Mogadouro,Bragança,Trás-os-Montes
040822,0408,Mogadouro,Bragança,Trás-os-Montes
040826,0408,Mogadouro,Bragança,Trás-os-Montes
040829,0408,Mogadouro,Bragança,Trás-os-Montes
040830,0408,Mogadouro,Bragança,Trás-os-Montes
040831,0408,Mogadouro,Bragança,Trás-os-Montes
040832,0408,Mogadouro,Bragança,Trás-os-Montes
040901,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040903,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040905,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040906,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040909,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040910,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040911,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040913,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040916,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040918,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040919,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040920,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
040921,0409,Torre de Moncorvo,Bragança,Trás-os-Montes
041002,0410,Vila Flor,Bragança,Trás-os-Montes
041005,0410,Vila Flor,Bragança,Trás-os-Montes
041009,0410,Vila Flor,Bragança,Trás-os-Montes
041010,0410,Vila Flor,Bragança,Trás-os-Montes
041011,0410,Vila Flor,Bragança,Trás-os-Montes
041012,0410,Vila Flor,Bragança,Trás-os-Montes
041013,0410,Vila Flor,Bragança,Trás-os-Montes
041014,0410,Vila Flor,Bragança,Trás-os-Montes
041015,0410,Vila Flor,Bragança,Trás-os-Montes
041020,0410,Vila Flor,Bragança,Trás-os-Montes
041021,0410,Vila Flor,Bragança,Trás-os-Montes
041022,0410,Vila Flor,Bragança,Trás-os-Montes
041023,0410,Vila Flor,Bragança,Trás-os-Montes
041024,0410,Vila Flor,Bragança,Trás-os-Montes
041103,0411,Vimioso,Bragança,Trás-os-Montes
041107,0411,Vimioso,Bragança,Trás-os-Montes
041108,0411,Vimioso,Bragança,Trás-os-Montes
041109,0411,Vimioso,Bragança,Trás-os-Montes
041110,0411,Vimioso,Bragança,Trás-os-Montes
041113,0411,Vimioso,Bragança,Trás-os-Montes
041114,0411,Vimioso,Bragança,Trás-os-Montes
041115,0411,Vimioso,Bragança,Trás-os-Montes
041116,0411,Vimioso,Bragança,Trás-os-Montes
041117,0411,Vimioso,Bragança,Trás-os-Montes
041201,0412,Vinhais,Bragança,Trás-os-Montes
041203,0412,Vinhais,Bragança,Trás-os-Montes
041204,0412,Vinhais,Bragança,Trás-os-Montes
041206,0412,Vinhais,Bragança,Trás-os-Montes
041207,0412,Vinhais,Bragança,Trás-os-Montes
041208,0412,Vinhais,Bragança,Trás-os-Montes
041215,0412,Vinhais,Bragança,Trás-os-Montes
041216,0412,Vinhais,Bragança,Trás-os-Montes
041219,0412,Vinhais,Bragança,Trás-os-Montes
041221,0412,Vinhais,Bragança,Trás-os-Montes
041226,0412,Vinhais,Bragança,Trás-os-Montes
041227,0412,Vinhais,Bragança,Trás-os-Montes
041229,0412,Vinhais,Bragança,Trás-os-Montes
041230,0412,Vinhais,Bragança,Trás-os-Montes
041232,0412,Vinhais,Bragança,Trás-os-Montes
041233,0412,Vinhais,Bragança,Trás-os-Montes
041234,0412,Vinhais,Bragança,Trás-os-Montes
041235,0412,Vinhais,Bragança,Trás-os-Montes
041236,0412,Vinhais,Bragança,Trás-os-Montes
041237,0412,Vinhais,Bragança,Trás-os-Montes
041238,0412,Vinhais,Bragança,Trás-os-Montes
041239,0412,Vinhais,Bragança,Trás-os-Montes
041240,0412,Vinhais,Bragança,Trás-os-Montes
041241,0412,Vinhais,Bragança,Trás-os-Montes
041242,0412,Vinhais,Bragança,Trás-os-Montes
041243,0412,Vinhais,Bragança,Trás-os-Montes
050102,0501,Belmonte,Castelo Branco,Beira Baixa
050104,0501,Belmonte,Castelo Branco,Beira Baixa
050105,0501,Belmonte,Castelo Branco,Beira Baixa
050107,0501,Belmonte,Castelo Branco,Beira Baixa
050108,0501,Belmonte,Castelo Branco,Beira Baixa
050201,0502,Castelo Branco,Castelo Branco,Beira Baixa
050202,0502,Castelo Branco,Castelo Branco,Beira Baixa
050203,0502,Castelo Branco,Castelo Branco,Beira Baixa
050205,0502,Castelo Branco,Castelo Branco,Beira Baixa
050211,0502,Castelo Branco,Castelo Branco,Beira Baixa
050212,0502,Castelo Branco,Castelo Branco,Beira Baixa
050214,0502,Castelo Branco,Castelo Branco,Beira Baixa
050216,0502,Castelo Branco,Castelo Branco,Beira Baixa
050220,0502,Castelo Branco,Castelo Branco,Beira Baixa
050221,0502,Castelo Branco,Castelo Branco,Beira Baixa
050222,0502,Castelo Branco,Castelo Branco,Beira Baixa
050223,0502,Castelo Branco,Castelo Branco,Beira Baixa
050225,0502,Castelo Branco,Castelo Branco,Beira Baixa
050226,0502,Castelo Branco,Castelo Branco,Beira Baixa
050229,0502,Castelo Branco,Castelo Branco,Beira Baixa
050231,0502,Castelo Branco,Castelo Branco,Beira Baixa
050232,0502,Castelo Branco,Castelo Branco,Beira Baixa
050233,0502,Castelo Branco,Castelo Branco,Beira Baixa
050234,0502,Castelo Branco,Castelo Branco,Beira Baixa
050235,0502,Castelo Branco,Castelo Branco,Beira Baixa
050236,0502,Castelo Branco,Castelo Branco,Beira Baixa
050237,0502,Castelo Branco,Castelo Branco,Beira Baixa
050302,0503,Covilhã,Castelo Branco,Beira Baixa
050305,0503,Covilhã,Castelo Branco,Beira Baixa
050308,0503,Covilhã,Castelo Branco,Beira Baixa
050309,0503,Covilhã,Castelo Branco,Beira Baixa
050310,0503,Covilhã,Castelo Branco,Beira Baixa
050311,0503,Covilhã,Castelo Branco,Beira Baixa
050312,0503,Covilhã,Castelo Branco,Beira Baixa
050314,0503,Covilhã,Castelo Branco,Beira Baixa
050315,0503,Covilhã,Castelo Branco,Beira Baixa
050318,0503,Covilhã,Castelo Branco,Beira Baixa
050322,0503,Covilhã,Castelo Branco,Beira Baixa
050324,0503,Covilhã,Castelo Branco,Beira Baixa
050325,0503,Covilhã,Castelo Branco,Beira Baixa
050327,0503,Covilhã,Castelo Branco,Beira Baixa
050335,0503,Covilhã,Castelo Branco,Beira Baixa
050337,0503,Covilhã,Castelo Branco,Beira Baixa
050338,0503,Covilhã,Castelo Branco,Beira Baixa
050339,0503,Covilhã,Castelo Branco,Beira Baixa
050340,0503,Covilhã,Castelo Branco,Beira Baixa
050341,0503,Covilhã,Castelo Branco,Beira Baixa
050342,0503,Covilhã,Castelo Branco,Beira Baixa
050343,0503,Covilhã,Castelo Branco,Beira Baixa
050344,0503,Covilhã,Castelo Branco,Beira Baixa
050345,0503,Covilhã,Castelo Branco,Beira Baixa
050346,0503,Covilhã,Castelo Branco,Beira Baixa
050401,0504,Fundão,Castelo Branco,Beira Baixa
050402,0504,Fundão,Castelo Branco,Beira Baixa
050403,0504,Fundão,Castelo Branco,Beira Baixa
050406,0504,Fundão,Castelo Branco,Beira Baixa
050408,0504,Fundão,Castelo Branco,Beira Baixa
050410,0504,Fundão,Castelo Branco,Beira Baixa
050411,0504,Fundão,Castelo Branco,Beira Baixa
050412,0504,Fundão,Castelo Branco,Beira Baixa
050413,0504,Fundão,Castelo Branco,Beira Baixa
050416,0504,Fundão,Castelo Branco,Beira Baixa
050419,0504,Fundão,Castelo Branco,Beira Baixa
050420,0504,Fundão,Castelo Branco,Beira Baixa
050421,0504,Fundão,Castelo Branco,Beira Baixa
050424,0504,Fundão,Castelo Branco,Beira Baixa
050425,0504,Fundão,Castelo Branco,Beira Baixa
050426,0504,Fundão,Castelo Branco,Beira Baixa
050427,0504,Fundão,Castelo Branco,Beira Baixa
050431,0504,Fundão,Castelo Branco,Beira Baixa
050432,0504,Fundão,Castelo Branco,Beira Baixa
050433,0504,Fundão,Castelo Branco,Beira Baixa
050434,0504,Fundão,Castelo Branco,Beira Baixa
050435,0504,Fundão,Castelo Branco,Beira Baixa
050436,0504,Fundão,Castelo Branco,Beira Baixa
050502,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050505,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050506,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050509,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050510,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050511,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050512,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050514,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050516,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050518,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050519,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050520,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050521,0505,Idanha-a-Nova,Castelo Branco,Beira Baixa
050601,0506,Oleiros,Castelo Branco,Beira Baixa
050603,0506,Oleiros,Castelo Branco,Beira Baixa
050605,0506,Oleiros,Castelo Branco,Beira Baixa
050606,0506,Oleiros,Castelo Branco,Beira Baixa
050607,0506,Oleiros,Castelo Branco,Beira Baixa
050609,0506,Oleiros,Castelo Branco,Beira Baixa
050610,0506,Oleiros,Castelo Branco,Beira Baixa
050611,0506,Oleiros,Castelo Branco,Beira Baixa
050613,0506,Oleiros,Castelo Branco,Beira Baixa
050614,0506,Oleiros,Castelo Branco,Beira Baixa
050704,0507,Penamacor,Castelo Branco,Beira Baixa
050706,0507,Penamacor,Castelo Branco,Beira Baixa
050707,0507,Penamacor,Castelo Branco,Beira Baixa
050708,0507,Penamacor,Castelo Branco,Beira Baixa
050710,0507,Penamacor,Castelo Branco,Beira Baixa
050711,0507,Penamacor,Castelo Branco,Beira Baixa
050712,0507,Penamacor,Castelo Branco,Beira Baixa
050713,0507,Penamacor,Castelo Branco,Beira Baixa
050714,0507,Penamacor,Castelo Branco,Beira Baixa
050802,0508,Proença-a-Nova,Castelo Branco,Beira Baixa
050805,0508,Proença-a-Nova,Castelo Branco,Beira Baixa
050807,0508,Proença-a-Nova,Castelo Branco,Beira Baixa
050808,0508,Proença-a-Nova,Castelo Branco,Beira Baixa
050901,0509,Sertã,Castelo Branco,Beira Baixa
050902,0509,Sertã,Castelo Branco,Beira Baixa
050903,0509,Sertã,Castelo Branco,Beira Baixa
050911,0509,Sertã,Castelo Branco,Beira Baixa
050912,0509,Sertã,Castelo Branco,Beira Baixa
050913,0509,Sertã,Castelo Branco,Beira Baixa
050914,0509,Sertã,Castelo Branco,Beira Baixa
050915,0509,Sertã,Castelo Branco,Beira Baixa
050916,0509,Sertã,Castelo Branco,Beira Baixa
050917,0509,Sertã,Castelo Branco,Beira Baixa
051001,0510,Vila de Rei,Castelo Branco,Beira Baixa
051002,0510,Vila de Rei,Castelo Branco,Beira Baixa
051003,0510,Vila de Rei,Castelo Branco,Beira Baixa
051101,0511,Vila Velha de Ródão,Castelo Branco,Beira Baixa
051102,0511,Vila Velha de Ródão,Castelo Branco,Beira Baixa
051103,0511,Vila Velha de Ródão,Castelo Branco,Beira Baixa
051104,0511,Vila Velha de Ródão,Castelo Branco,Beira Baixa
060102,0601,Arganil,Coimbra,Coimbra
060104,0601,Arganil,Coimbra,Coimbra
060105,0601,Arganil,Coimbra,Coimbra
060109,0601,Arganil,Coimbra,Coimbra
060111,0601,Arganil,Coimbra,Coimbra
060112,0601,Arganil,Coimbra,Coimbra
060113,0601,Arganil,Coimbra,Coimbra
060114,0601,Arganil,Coimbra,Coimbra
060115,0601,Arganil,Coimbra,Coimbra
060116,0601,Arganil,Coimbra,Coimbra
060119,0601,Arganil,Coimbra,Coimbra
060120,0601,Arganil,Coimbra,Coimbra
060121,0601,Arganil,Coimbra,Coimbra
060122,0601,Arganil,Coimbra,Coimbra
060201,0602,Cantanhede,Coimbra,Coimbra
060203,0602,Cantanhede,Coimbra,Coimbra
060205,0602,Cantanhede,Coimbra,Coimbra
060207,0602,Cantanhede,Coimbra,Coimbra
060208,0602,Cantanhede,Coimbra,Coimbra
060209,0602,Cantanhede,Coimbra,Coimbra
060214,0602,Cantanhede,Coimbra,Coimbra
060215,0602,Cantanhede,Coimbra,Coimbra
060218,0602,Cantanhede,Coimbra,Coimbra
060221,0602,Cantanhede,Coimbra,Coimbra
060222,0602,Cantanhede,Coimbra,Coimbra
060223,0602,Cantanhede,Coimbra,Coimbra
060224,0602,Cantanhede,Coimbra,Coimbra
060225,0602,Cantanhede,Coimbra,Coimbra
060226,0602,Cantanhede,Coimbra,Coimbra
060301,0603,Coimbra,Coimbra,Coimbra
060309,0603,Coimbra,Coimbra,Coimbra
060311,0603,Coimbra,Coimbra,Coimbra
060312,0603,Coimbra,Coimbra,Coimbra
060318,0603,Coimbra,Coimbra,Coimbra
060320,0603,Coimbra,Coimbra,Coimbra
060324,0603,Coimbra,Coimbra,Coimbra
060329,0603,Coimbra,Coimbra,Coimbra
060332,0603,Coimbra,Coimbra,Coimbra
060333,0603,Coimbra,Coimbra,Coimbra
060334,0603,Coimbra,Coimbra,Coimbra
060335,0603,Coimbra,Coimbra,Coimbra
060336,0603,Coimbra,Coimbra,Coimbra
060337,0603,Coimbra,Coimbra,Coimbra
060338,0603,Coimbra,Coimbra,Coimbra
060339,0603,Coimbra,Coimbra,Coimbra
060340,0603,Coimbra,Coimbra,Coimbra
060341,0603,Coimbra,Coimbra,Coimbra
060401,0604,Condeixa-a-Nova,Coimbra,Coimbra
060406,0604,Condeixa-a-Nova,Coimbra,Coimbra
060407,0604,Condeixa-a-Nova,Coimbra,Coimbra
060410,0604,Condeixa-a-Nova,Coimbra,Coimbra
060411,0604,Condeixa-a-Nova,Coimbra,Coimbra
060412,0604,Condeixa-a-Nova,Coimbra,Coimbra
060413,0604,Condeixa-a-Nova,Coimbra,Coimbra
060502,0605,Figueira da Foz,Coimbra,Coimbra
060507,0605,Figueira da Foz,Coimbra,Coimbra
060508,0605,Figueira da Foz,Coimbra,Coimbra
060512,0605,Figueira da Foz,Coimbra,Coimbra
060513,0605,Figueira da Foz,Coimbra,Coimbra
060514,0605,Figueira da Foz,Coimbra,Coimbra
060515,0605,Figueira da Foz,Coimbra,Coimbra
060518,0605,Figueira da Foz,Coimbra,Coimbra
060522,0605,Figueira da Foz,Coimbra,Coimbra
060523,0605,Figueira da Foz,Coimbra,Coimbra
060524,0605,Figueira da Foz,Coimbra,Coimbra
060525,0605,Figueira da Foz,Coimbra,Coimbra
060526,0605,Figueira da Foz,Coimbra,Coimbra
060527,0605,Figueira da Foz,Coimbra,Coimbra
060528,0605,Figueira da Foz,Coimbra,Coimbra
060529,0605,Figueira da Foz,Coimbra,Coimbra
060530,0605,Figueira da Foz,Coimbra,Coimbra
060601,0606,Góis,Coimbra,Coimbra
060604,0606,Góis,Coimbra,Coimbra
060605,0606,Góis,Coimbra,Coimbra
060606,0606,Góis,Coimbra,Coimbra
060704,0607,Lousã,Coimbra,Coimbra
060706,0607,Lousã,Coimbra,Coimbra
060707,0607,Lousã,Coimbra,Coimbra
060709,0607,Lousã,Coimbra,Coimbra
060710,0607,Lousã,Coimbra,Coimbra
060801,0608,Mira,Coimbra,Coimbra
060802,0608,Mira,Coimbra,Coimbra
060803,0608,Mira,Coimbra,Coimbra
060804,0608,Mira,Coimbra,Coimbra
060901,0609,Miranda do Corvo,Coimbra,Coimbra
060902,0609,Miranda do Corvo,Coimbra,Coimbra
060905,0609,Miranda do Corvo,Coimbra,Coimbra
060906,0609,Miranda do Corvo,Coimbra,Coimbra
061002,0610,Montemor-o-Velho,Coimbra,Coimbra
061003,0610,Montemor-o-Velho,Coimbra,Coimbra
061005,0610,Montemor-o-Velho,Coimbra,Coimbra
061006,0610,Montemor-o-Velho,Coimbra,Coimbra
061008,0610,Montemor-o-Velho,Coimbra,Coimbra
061009,0610,Montemor-o-Velho,Coimbra,Coimbra
061010,0610,Montemor-o-Velho,Coimbra,Coimbra
061011,0610,Montemor-o-Velho,Coimbra,Coimbra
061014,0610,Montemor-o-Velho,Coimbra,Coimbra
061015,0610,Montemor-o-Velho,Coimbra,Coimbra
061016,0610,Montemor-o-Velho,Coimbra,Coimbra
061101,0611,Oliveira do Hospital,Coimbra,Coimbra
061102,0611,Oliveira do Hospital,Coimbra,Coimbra
061103,0611,Oliveira do Hospital,Coimbra,Coimbra
061104,0611,Oliveira do Hospital,Coimbra,Coimbra
061106,0611,Oliveira do Hospital,Coimbra,Coimbra
061109,0611,Oliveira do Hospital,Coimbra,Coimbra
061110,0611,Oliveira do Hospital,Coimbra,Coimbra
061111,0611,Oliveira do Hospital,Coimbra,Coimbra
061115,0611,Oliveira do Hospital,Coimbra,Coimbra
061118,0611,Oliveira do Hospital,Coimbra,Coimbra
061119,0611,Oliveira do Hospital,Coimbra,Coimbra
061123,0611,Oliveira do Hospital,Coimbra,Coimbra
061124,0611,Oliveira do Hospital,Coimbra,Coimbra
061125,0611,Oliveira do Hospital,Coimbra,Coimbra
061126,0611,Oliveira do Hospital,Coimbra,Coimbra
061127,0611,Oliveira do Hospital,Coimbra,Coimbra
061128,0611,Oliveira do Hospital,Coimbra,Coimbra
061201,0612,Pampilhosa da Serra,Coimbra,Coimbra
061202,0612,Pampilhosa da Serra,Coimbra,Coimbra
061204,0612,Pampilhosa da Serra,Coimbra,Coimbra
061206,0612,Pampilhosa da Serra,Coimbra,Coimbra
061207,0612,Pampilhosa da Serra,Coimbra,Coimbra
061209,0612,Pampilhosa da Serra,Coimbra,Coimbra
061211,0612,Pampilhosa da Serra,Coimbra,Coimbra
061212,0612,Pampilhosa da Serra,Coimbra,Coimbra
